cond_numeric	pair	participant_a	participant_b	rank_r	z_transformed_rank_r	adjusted_mutual_info	adjusted_rand_index
-1	CEL_baseline_114,CEL_baseline_182	CEL_baseline_114	CEL_baseline_182	0.1131165289882314	0.11360272225030099	0.4477829003687119	0.3448275862068966
-1	CEL_baseline_114,CEL_baseline_183	CEL_baseline_114	CEL_baseline_183	0.06170664657341378	0.061785146337389005	0.2590216937933699	0.226489347265572
-1	CEL_baseline_114,CEL_baseline_184	CEL_baseline_114	CEL_baseline_184	-0.03059699957431789	-0.03060655300390628	0.30281226451505927	0.20705813442670962
-1	CEL_baseline_114,CEL_baseline_185	CEL_baseline_114	CEL_baseline_185	0.028192781001769765	0.028200254082637297	0.021528130135195212	-0.013406371630387775
-1	CEL_baseline_114,CEL_baseline_186	CEL_baseline_114	CEL_baseline_186	0.005334013804275346	0.005334064392398262	0.30263954820600225	0.310576535411907
-1	CEL_baseline_114,CEL_baseline_187	CEL_baseline_114	CEL_baseline_187	0.22406881508005103	0.22793592296920998	0.372307107360227	0.3560231605705409
-1	CEL_baseline_114,CEL_baseline_188	CEL_baseline_114	CEL_baseline_188	-0.10282835600098136	-0.10319309719949799	0.15833097648761188	0.12354043534669165
-1	CEL_baseline_114,CEL_baseline_189	CEL_baseline_114	CEL_baseline_189	-0.08869407745812238	-0.08892775618757041	-0.03251789205689383	-0.017369727047146403
-1	CEL_baseline_114,CEL_baseline_191	CEL_baseline_114	CEL_baseline_191	0.022208594512245192	0.022212246846511824	0.12182446759894255	0.1143481427530954
-1	CEL_baseline_114,CEL_baseline_193	CEL_baseline_114	CEL_baseline_193	0.07996872041815861	0.08013984405623426	0.1776929970732712	0.11372044394402445
-1	CEL_baseline_114,CEL_baseline_195	CEL_baseline_114	CEL_baseline_195	0.029419390951358163	0.029427882861466154	0.25705950037062747	0.24261372518367985
-1	CEL_baseline_114,CEL_baseline_196	CEL_baseline_114	CEL_baseline_196	0.021838087006626334	0.02184155954309398	0.07672407134567087	0.050137661208520506
-1	CEL_baseline_114,CEL_baseline_197	CEL_baseline_114	CEL_baseline_197	-0.01971493602724704	-0.019717490881669377	0.36098864022599286	0.30517711171662126
-1	CEL_baseline_115,CEL_baseline_116	CEL_baseline_115	CEL_baseline_116	0.11182450508293204	0.1122941451542919	0.44016160256794257	0.36929460580912865
-1	CEL_baseline_115,CEL_baseline_118	CEL_baseline_115	CEL_baseline_118	-0.11626949829197018	-0.11679772293824112	-0.10990149324427732	-0.09230769230769231
-1	CEL_baseline_115,CEL_baseline_120	CEL_baseline_115	CEL_baseline_120	0.03854828619537269	0.03856739710756696	0.13105826514269228	0.12307692307692308
-1	CEL_baseline_115,CEL_baseline_123	CEL_baseline_115	CEL_baseline_123	0.03712423035257972	0.03714129944601888	0.2518099776600166	0.16585365853658537
-1	CEL_baseline_115,CEL_baseline_124	CEL_baseline_115	CEL_baseline_124	0.06467465119150512	0.06476505211499413	0.06220265627377582	0.031161473087818695
-1	CEL_baseline_115,CEL_baseline_125	CEL_baseline_115	CEL_baseline_125	0.027879985183355965	0.02788721219860345	0.021646824428555728	0.006968641114982578
-1	CEL_baseline_115,CEL_baseline_126	CEL_baseline_115	CEL_baseline_126	-0.04458986706177717	-0.04461945439333402	0.07964215271007533	0.03908045977011494
-1	CEL_baseline_115,CEL_baseline_128	CEL_baseline_115	CEL_baseline_128	0.07713741259238313	0.07729095496991514	0.23476281358351975	0.23794037940379403
-1	CEL_baseline_115,CEL_baseline_129	CEL_baseline_115	CEL_baseline_129	0.03709968843788302	0.037116723683183486	0.44173085499155046	0.41056105610561056
-1	CEL_baseline_115,CEL_baseline_130	CEL_baseline_115	CEL_baseline_130	0.14428941844672183	0.145303457393644	0.39296984006595514	0.3069908814589666
-1	CEL_baseline_115,CEL_baseline_131	CEL_baseline_115	CEL_baseline_131	0.08643865497798082	0.08665490478853102	0.356697706888317	0.3104247104247104
-1	CEL_baseline_115,CEL_baseline_133	CEL_baseline_115	CEL_baseline_133	0.02483434168827427	0.024839449059813636	0.024654664585734735	0.05811965811965812
-1	CEL_baseline_115,CEL_baseline_134	CEL_baseline_115	CEL_baseline_134	-0.0580400872535704	-0.058105391577068156	-0.06141856703432755	-0.04259927797833935
-1	CEL_baseline_115,CEL_baseline_135	CEL_baseline_115	CEL_baseline_135	-0.13689755936946948	-0.13776250271005544	0.00652706500942798	0.08641114982578398
-1	CEL_baseline_115,CEL_baseline_137	CEL_baseline_115	CEL_baseline_137	-0.02149236531259003	-0.021495675493850803	0.12973209144144446	0.09881422924901186
-1	CEL_baseline_115,CEL_baseline_162	CEL_baseline_115	CEL_baseline_162	-0.020932625427007447	-0.020935683614097405	0.2376277286901173	0.24645892351274787
-1	CEL_baseline_115,CEL_baseline_165	CEL_baseline_115	CEL_baseline_165	-0.04501004247625408	-0.04504047481718013	0.2199728320973111	0.15889328063241107
-1	CEL_baseline_115,CEL_baseline_166	CEL_baseline_115	CEL_baseline_166	0.04027657735522904	0.04029837750167505	0.37104167695780654	0.3593869731800766
-1	CEL_baseline_115,CEL_baseline_167	CEL_baseline_115	CEL_baseline_167	-0.1279252582623369	-0.12863001810960972	0.2237829572721326	0.14977168949771688
-1	CEL_baseline_115,CEL_baseline_168	CEL_baseline_115	CEL_baseline_168	-0.019928386220521052	-0.01993102497292611	-0.049224680415481566	-0.026740947075208913
-1	CEL_baseline_115,CEL_baseline_169	CEL_baseline_115	CEL_baseline_169	-0.1307568835658723	-0.13150982203247633	-0.06794213982214231	-0.05014245014245014
-1	CEL_baseline_115,CEL_baseline_170	CEL_baseline_115	CEL_baseline_170	-0.036127917026793424	-0.036143647718124346	0.037097568636095514	0.017034700315457414
-1	CEL_baseline_115,CEL_baseline_171	CEL_baseline_115	CEL_baseline_171	0.24691937276206938	0.25212949493482184	0.48386574431972945	0.44862745098039214
-1	CEL_baseline_115,CEL_baseline_172	CEL_baseline_115	CEL_baseline_172	0.06500390994773017	0.0650957009657719	0.2027986738919596	0.1424124513618677
-1	CEL_baseline_115,CEL_baseline_173	CEL_baseline_115	CEL_baseline_173	0.01684981684981685	0.016851411767561355	0.05427116169407841	0.04
-1	CEL_baseline_115,CEL_baseline_176	CEL_baseline_115	CEL_baseline_176	0.33209997983563094	0.3451867081489238	0.21228523539275573	0.13094170403587443
-1	CEL_baseline_115,CEL_baseline_177	CEL_baseline_115	CEL_baseline_177	0.04612092027822364	0.04615366395243771	0.53008913194265	0.4478632478632479
-1	CEL_baseline_115,CEL_baseline_179	CEL_baseline_115	CEL_baseline_179	0.05395727867637979	0.05400973386049749	0.21278731931876346	0.19233449477351916
-1	CEL_baseline_115,CEL_baseline_181	CEL_baseline_115	CEL_baseline_181	0.0033502078445898672	0.0033502203787986245	-0.0738270847811092	-0.054957507082152975
-1	CEL_baseline_115,CEL_baseline_182	CEL_baseline_115	CEL_baseline_182	-0.03454166040569237	-0.03455540776963986	0.53008913194265	0.4478632478632479
-1	CEL_baseline_115,CEL_baseline_183	CEL_baseline_115	CEL_baseline_183	-0.0003128138433550858	-0.00031281385355829203	0.47796934574361705	0.35018587360594794
-1	CEL_baseline_115,CEL_baseline_184	CEL_baseline_115	CEL_baseline_184	0.044780112371344986	0.0448100803355085	0.263592040412325	0.22092050209205022
-1	CEL_baseline_115,CEL_baseline_185	CEL_baseline_115	CEL_baseline_185	-0.06521792813927645	-0.06531063033655721	0.13341047630535105	0.10040816326530612
-1	CEL_baseline_115,CEL_baseline_186	CEL_baseline_115	CEL_baseline_186	0.030670579374583243	0.030680201918486482	0.3337122252874325	0.304029304029304
-1	CEL_baseline_115,CEL_baseline_187	CEL_baseline_115	CEL_baseline_187	0.38068074247849526	0.40085552254346346	0.4004543134090447	0.2790513833992095
-1	CEL_baseline_115,CEL_baseline_188	CEL_baseline_115	CEL_baseline_188	0.10916663923190958	0.10960342591938292	0.31059483068916716	0.25551020408163266
-1	CEL_baseline_115,CEL_baseline_189	CEL_baseline_115	CEL_baseline_189	0.12082973206568712	0.12142296843675089	0.15119645896667827	0.17333333333333334
-1	CEL_baseline_115,CEL_baseline_191	CEL_baseline_115	CEL_baseline_191	0.034736941750064754	0.03475092371053427	0.20599554771911127	0.14854771784232365
-1	CEL_baseline_115,CEL_baseline_193	CEL_baseline_115	CEL_baseline_193	-0.04793184343746141	-0.047968601310812736	0.07756301382584017	0.03609756097560975
-1	CEL_baseline_115,CEL_baseline_195	CEL_baseline_115	CEL_baseline_195	-0.037650893735733694	-0.03766870005772099	0.10356789179176999	0.06325581395348837
-1	CEL_baseline_115,CEL_baseline_196	CEL_baseline_115	CEL_baseline_196	-0.055702350084372555	-0.055760067761799204	0.16408513593355784	0.17119341563786009
-1	CEL_baseline_115,CEL_baseline_197	CEL_baseline_115	CEL_baseline_197	0.09664846091687161	0.09695108749837184	0.3236339149008816	0.3384615384615385
-1	CEL_baseline_116,CEL_baseline_118	CEL_baseline_116	CEL_baseline_118	0.25610569206074824	0.26193626384868	0.013011762227723104	0.0
-1	CEL_baseline_116,CEL_baseline_120	CEL_baseline_116	CEL_baseline_120	-0.03899278917520402	-0.039012569257333624	0.07361455648545856	0.03389830508474576
-1	CEL_baseline_116,CEL_baseline_123	CEL_baseline_116	CEL_baseline_123	-0.08975667577927478	-0.08999888202530766	0.1124087363239954	0.09257898603967671
-1	CEL_baseline_116,CEL_baseline_124	CEL_baseline_116	CEL_baseline_124	-0.03235790426801662	-0.032369204642966394	0.062358480920803476	0.005122367672168469
-1	CEL_baseline_116,CEL_baseline_125	CEL_baseline_116	CEL_baseline_125	0.09320492241840556	0.09347623326293533	0.11240873632399545	0.036737692872887584
-1	CEL_baseline_116,CEL_baseline_126	CEL_baseline_116	CEL_baseline_126	0.17719883113141538	0.17908922252983905	0.14891823064181622	0.11701244813278008
-1	CEL_baseline_116,CEL_baseline_128	CEL_baseline_116	CEL_baseline_128	-0.06977021760036703	-0.06988376050501273	0.324412348645048	0.2207231516459795
-1	CEL_baseline_116,CEL_baseline_129	CEL_baseline_116	CEL_baseline_129	-0.08940308766892555	-0.08964243357082208	0.26438587801601915	0.17844886753603295
-1	CEL_baseline_116,CEL_baseline_130	CEL_baseline_116	CEL_baseline_130	0.16519734946701237	0.1667252000440475	0.3858995747735503	0.22256664600123993
-1	CEL_baseline_116,CEL_baseline_131	CEL_baseline_116	CEL_baseline_131	0.2284808824134667	0.23258608942537595	0.3315706830311444	0.28331936295054483
-1	CEL_baseline_116,CEL_baseline_133	CEL_baseline_116	CEL_baseline_133	-0.07624809647281557	-0.07639637708091175	-0.029050853267581996	0.009169054441260744
-1	CEL_baseline_116,CEL_baseline_134	CEL_baseline_116	CEL_baseline_134	-0.07461826562950158	-0.07475721878560446	-0.05627682813110583	-0.05149884704073789
-1	CEL_baseline_116,CEL_baseline_135	CEL_baseline_116	CEL_baseline_135	0.08069308968185371	0.0808689181070803	-0.03022798921872137	0.00881704628949302
-1	CEL_baseline_116,CEL_baseline_137	CEL_baseline_116	CEL_baseline_137	0.18990821912170225	0.19224195268447503	0.1538439529032789	0.1132238547968885
-1	CEL_baseline_116,CEL_baseline_162	CEL_baseline_116	CEL_baseline_162	0.09569082602790467	0.09598451307222673	0.20623424796649503	0.15651678998292545
-1	CEL_baseline_116,CEL_baseline_165	CEL_baseline_116	CEL_baseline_165	-0.16603009450366582	-0.1675814297219495	0.039782601391421556	0.014693171996542784
-1	CEL_baseline_116,CEL_baseline_166	CEL_baseline_116	CEL_baseline_166	-0.019599127464296002	-0.019601637552990235	0.3710945261603862	0.24315352697095435
-1	CEL_baseline_116,CEL_baseline_167	CEL_baseline_116	CEL_baseline_167	0.09091657406264148	0.09116832391531683	0.07862268821390782	0.06295907660020986
-1	CEL_baseline_116,CEL_baseline_168	CEL_baseline_116	CEL_baseline_168	0.2180433798411326	0.2216008986023644	0.07380571595622211	0.014500836586726157
-1	CEL_baseline_116,CEL_baseline_169	CEL_baseline_116	CEL_baseline_169	0.22079269045561178	0.22448926994611343	0.13736968863755447	0.07449856733524356
-1	CEL_baseline_116,CEL_baseline_170	CEL_baseline_116	CEL_baseline_170	0.18113347326830473	0.18315436371255567	0.04420934775230239	0.06294613887086307
-1	CEL_baseline_116,CEL_baseline_171	CEL_baseline_116	CEL_baseline_171	0.2886693830514055	0.2971140772688253	0.3015092059443553	0.20359281437125748
-1	CEL_baseline_116,CEL_baseline_172	CEL_baseline_116	CEL_baseline_172	0.014940116063711567	0.014941227792436831	0.20358704765185762	0.13124470787468248
-1	CEL_baseline_116,CEL_baseline_173	CEL_baseline_116	CEL_baseline_173	0.056624274601802686	0.05668490959047055	0.0527893271835009	0.014084507042253521
-1	CEL_baseline_116,CEL_baseline_176	CEL_baseline_116	CEL_baseline_176	0.1139569245468949	0.11445409252541841	0.22668814946941115	0.16376663254861823
-1	CEL_baseline_116,CEL_baseline_177	CEL_baseline_116	CEL_baseline_177	-0.14562291640943323	-0.1466655768246769	0.30728551106104907	0.20515759312320916
-1	CEL_baseline_116,CEL_baseline_179	CEL_baseline_116	CEL_baseline_179	-0.2348685022842326	-0.23933602800813547	0.1124087363239954	0.09257898603967671
-1	CEL_baseline_116,CEL_baseline_181	CEL_baseline_116	CEL_baseline_181	0.07845413013952339	0.07861569025219961	-0.0608093582648566	-0.016505406943653957
-1	CEL_baseline_116,CEL_baseline_182	CEL_baseline_116	CEL_baseline_182	0.05568155171213137	0.05573920468076292	0.30728551106104907	0.20515759312320916
-1	CEL_baseline_116,CEL_baseline_183	CEL_baseline_116	CEL_baseline_183	-0.03423665196088953	-0.03425003818809689	0.20092210847285846	0.15083798882681565
-1	CEL_baseline_116,CEL_baseline_184	CEL_baseline_116	CEL_baseline_184	-0.17120161343735904	-0.1729042980055541	0.14978181748982353	0.09692451071761417
-1	CEL_baseline_116,CEL_baseline_185	CEL_baseline_116	CEL_baseline_185	0.22979791743836686	0.23397610740135577	0.230368114886443	0.1776375112714157
-1	CEL_baseline_116,CEL_baseline_186	CEL_baseline_116	CEL_baseline_186	-0.1294403812843053	-0.13017065323626567	0.19357630461178077	0.1370399373531715
-1	CEL_baseline_116,CEL_baseline_187	CEL_baseline_116	CEL_baseline_187	0.14603448985471454	0.1470860929773954	0.1943078613055137	0.17891097666378566
-1	CEL_baseline_116,CEL_baseline_188	CEL_baseline_116	CEL_baseline_188	0.05486319186251526	0.05491833700522586	0.2718147256708892	0.1776375112714157
-1	CEL_baseline_116,CEL_baseline_189	CEL_baseline_116	CEL_baseline_189	0.11640120179446022	0.11693123335944937	0.23707030399123843	0.2112676056338028
-1	CEL_baseline_116,CEL_baseline_191	CEL_baseline_116	CEL_baseline_191	-0.08581341652711494	-0.08602499382977012	0.12789510285576405	0.08940092165898618
-1	CEL_baseline_116,CEL_baseline_193	CEL_baseline_116	CEL_baseline_193	0.11067209943614437	0.11112729825914054	0.16461379724153333	0.12543153049482164
-1	CEL_baseline_116,CEL_baseline_195	CEL_baseline_116	CEL_baseline_195	-0.22784799707151482	-0.23191844726531302	0.01267976901614631	-0.002152852529601722
-1	CEL_baseline_116,CEL_baseline_196	CEL_baseline_116	CEL_baseline_196	0.00020578672264065523	0.0002057867255455527	0.2147348376928522	0.15132178669097537
-1	CEL_baseline_116,CEL_baseline_197	CEL_baseline_116	CEL_baseline_197	-0.049250297390822144	-0.04929017581658606	0.32664511183029493	0.23728813559322035
-1	CEL_baseline_118,CEL_baseline_120	CEL_baseline_118	CEL_baseline_120	0.00209904184920351	0.002099044931988142	0.1414753691177057	0.07894736842105263
-1	CEL_baseline_118,CEL_baseline_123	CEL_baseline_118	CEL_baseline_123	-0.06967995785689297	-0.06979305981208839	0.21764184492201263	0.12087912087912088
-1	CEL_baseline_118,CEL_baseline_124	CEL_baseline_118	CEL_baseline_124	-0.1087294727744166	-0.10916100809701111	-0.011196959799089879	-0.004319654427645789
