cond_numeric	pair	participant_a	participant_b	rank_r	z_transformed_rank_r	adjusted_mutual_info	adjusted_rand_index
-1	CEL_baseline_113,CEL_baseline_177	CEL_baseline_113	CEL_baseline_177	-0.15459945994599458	-0.15584912396912795	0.07727506900198279	0.05054566341183228
-1	CEL_baseline_113,CEL_baseline_179	CEL_baseline_113	CEL_baseline_179	0.014173417341734173	0.014174366535378607	-0.0374979931211444	-0.013219167793300285
-1	CEL_baseline_113,CEL_baseline_181	CEL_baseline_113	CEL_baseline_181	-0.05976597659765975	-0.0598372902959813	-0.06414831980457407	-0.04002736914129319
-1	CEL_baseline_113,CEL_baseline_182	CEL_baseline_113	CEL_baseline_182	-0.22680084506191533	-0.23081423334074616	0.07727506900198279	0.05054566341183228
-1	CEL_baseline_113,CEL_baseline_183	CEL_baseline_113	CEL_baseline_183	0.10176722978567335	0.10212074892790869	0.19806929902896975	0.125143890807433
-1	CEL_baseline_113,CEL_baseline_184	CEL_baseline_113	CEL_baseline_184	0.005004500450045004	0.005004542229952052	0.021354168370851887	0.016793595000976373
-1	CEL_baseline_113,CEL_baseline_185	CEL_baseline_113	CEL_baseline_185	0.20799279927992795	0.21107246701231958	0.32043127198894145	0.2490118577075099
-1	CEL_baseline_113,CEL_baseline_186	CEL_baseline_113	CEL_baseline_186	0.05506150615061506	0.05511725218886901	0.1899327031712123	0.11257851505878563
-1	CEL_baseline_113,CEL_baseline_187	CEL_baseline_113	CEL_baseline_187	0.06042604260426041	0.060499748816046785	0.07811323042369295	0.044711797450170586
-1	CEL_baseline_113,CEL_baseline_188	CEL_baseline_113	CEL_baseline_188	0.0679027902790279	0.06800744175867039	0.17252369583557423	0.1417278373800113
-1	CEL_baseline_113,CEL_baseline_189	CEL_baseline_113	CEL_baseline_189	0.1333877389377109	0.13418738402767658	0.009023056820078515	-0.008645533141210375
-1	CEL_baseline_113,CEL_baseline_191	CEL_baseline_113	CEL_baseline_191	0.0882088208820882	0.08843867318305464	0.005874873069593689	0.010607521697203472
-1	CEL_baseline_113,CEL_baseline_193	CEL_baseline_113	CEL_baseline_193	0.17663366336633662	0.17850579380229734	0.25777543400307135	0.19910736424497893
-1	CEL_baseline_113,CEL_baseline_195	CEL_baseline_113	CEL_baseline_195	0.17050105010501046	0.17218267019625033	0.03894806656037162	0.01791867677463818
-1	CEL_baseline_113,CEL_baseline_196	CEL_baseline_113	CEL_baseline_196	-0.14087008700870088	-0.14181316823362003	0.22244604060820838	0.14936178319679938
-1	CEL_baseline_113,CEL_baseline_197	CEL_baseline_113	CEL_baseline_197	0.19326732673267327	0.1957290614517477	0.05895987088397025	0.028268551236749116
-1	CEL_baseline_114,CEL_baseline_115	CEL_baseline_114	CEL_baseline_115	0.01272127212721272	0.012721958424917135	0.24474631489508794	0.15847750865051904
-1	CEL_baseline_114,CEL_baseline_116	CEL_baseline_114	CEL_baseline_116	0.0694989498949895	0.06961117101825534	0.1056204540619643	0.08667152221412965
-1	CEL_baseline_114,CEL_baseline_118	CEL_baseline_114	CEL_baseline_118	0.1061146114611461	0.10651561874852078	-0.04084923574726649	-0.021798365122615803
-1	CEL_baseline_114,CEL_baseline_120	CEL_baseline_114	CEL_baseline_120	-0.03099919291700996	-0.031009128203774206	-0.0030471760968670872	-0.021798365122615803
-1	CEL_baseline_114,CEL_baseline_123	CEL_baseline_114	CEL_baseline_123	0.02469846984698469	0.024703493826793092	0.1072225301723492	0.09853113219810217
-1	CEL_baseline_114,CEL_baseline_124	CEL_baseline_114	CEL_baseline_124	-0.04606060606060605	-0.04609322133301235	-0.04935876538635423	-0.04830537101677739
-1	CEL_baseline_114,CEL_baseline_125	CEL_baseline_114	CEL_baseline_125	0.008064806480648064	0.008064981335442959	-0.0949166019919475	-0.0743533082022618
-1	CEL_baseline_114,CEL_baseline_126	CEL_baseline_114	CEL_baseline_126	-0.060930093009300926	-0.061005661916933226	-0.12314713942634206	-0.05190311418685121
-1	CEL_baseline_114,CEL_baseline_128	CEL_baseline_114	CEL_baseline_128	0.030543145944169705	0.030552648998870308	0.17787669913900545	0.12967608245173956
-1	CEL_baseline_114,CEL_baseline_129	CEL_baseline_114	CEL_baseline_129	0.06314450388418424	0.06322862908436004	0.5533169970139298	0.4643528379902268
-1	CEL_baseline_114,CEL_baseline_130	CEL_baseline_114	CEL_baseline_130	0.050633063306330627	0.05067639943453198	0.04321596544004832	0.05550952775476388
-1	CEL_baseline_114,CEL_baseline_131	CEL_baseline_114	CEL_baseline_131	0.015457545754575454	0.015458777051046025	0.37642940691787613	0.27319515927110866
-1	CEL_baseline_114,CEL_baseline_133	CEL_baseline_114	CEL_baseline_133	-0.1526192619261926	-0.15382107163271203	-0.007238309530188529	0.0011305822498586771
-1	CEL_baseline_114,CEL_baseline_134	CEL_baseline_114	CEL_baseline_134	0.2602460246024602	0.26637228663299345	-0.0016615602983154573	0.013709570078530547
-1	CEL_baseline_114,CEL_baseline_135	CEL_baseline_114	CEL_baseline_135	-0.03583558355835583	-0.03585093527678789	0.28054744965890926	0.17262446379825816
-1	CEL_baseline_114,CEL_baseline_137	CEL_baseline_114	CEL_baseline_137	0.1518271827182718	0.15301020300396223	0.12064001187172514	0.11453184578449371
-1	CEL_baseline_114,CEL_baseline_162	CEL_baseline_114	CEL_baseline_162	0.025778577857785773	0.02578429039206827	0.26944145829655103	0.20842247494651503
-1	CEL_baseline_114,CEL_baseline_165	CEL_baseline_114	CEL_baseline_165	0.1678367836783678	0.1694399092885101	0.3052832363804711	0.2218613190227369
-1	CEL_baseline_114,CEL_baseline_166	CEL_baseline_114	CEL_baseline_166	-0.12604860486048602	-0.1267226057890489	0.13374044465696894	0.07958477508650519
-1	CEL_baseline_114,CEL_baseline_167	CEL_baseline_114	CEL_baseline_167	0.19622021068258336	0.1987983512135039	0.298071556520684	0.1923017467923945
-1	CEL_baseline_114,CEL_baseline_168	CEL_baseline_114	CEL_baseline_168	-0.06239423942394239	-0.062475396857759616	-0.06904104579759188	-0.06741573033707865
-1	CEL_baseline_114,CEL_baseline_169	CEL_baseline_114	CEL_baseline_169	0.03497149714971497	0.034985764399637034	-0.05815316808601679	-0.06331260599208592
-1	CEL_baseline_114,CEL_baseline_170	CEL_baseline_114	CEL_baseline_170	0.002184218421842184	0.0021842218953492397	-0.020861695127575727	0.007652131665249605
-1	CEL_baseline_114,CEL_baseline_171	CEL_baseline_114	CEL_baseline_171	-0.22076207620762076	-0.22445708701676173	0.5277282851694314	0.3993255585218491
-1	CEL_baseline_114,CEL_baseline_172	CEL_baseline_114	CEL_baseline_172	-0.14640264026402638	-0.14746228635640202	0.22223097961326543	0.20313155319446385
-1	CEL_baseline_114,CEL_baseline_173	CEL_baseline_114	CEL_baseline_173	0.09316531653165316	0.09343628044724123	-0.10428962389129787	-0.09181141439205956
-1	CEL_baseline_114,CEL_baseline_176	CEL_baseline_114	CEL_baseline_176	0.058565856585658556	0.058632954231725154	0.17336793391196986	0.1430973857208378
-1	CEL_baseline_114,CEL_baseline_177	CEL_baseline_114	CEL_baseline_177	0.09714971497149713	0.09745709266573405	0.4477829003687119	0.3448275862068966
-1	CEL_baseline_114,CEL_baseline_179	CEL_baseline_114	CEL_baseline_179	0.13516951695169516	0.1360018792668574	0.07642215627716957	0.04913557779799818
-1	CEL_baseline_114,CEL_baseline_181	CEL_baseline_114	CEL_baseline_181	-0.03037503750375037	-0.03038438444956282	-0.0493587653863542	-0.04830537101677739
-1	CEL_baseline_114,CEL_baseline_182	CEL_baseline_114	CEL_baseline_182	-0.0034384676338266302	-0.0034384811849920947	0.4477829003687119	0.3448275862068966
-1	CEL_baseline_114,CEL_baseline_183	CEL_baseline_114	CEL_baseline_183	0.025947373170189962	0.02595319868653525	0.2590216937933699	0.226489347265572
-1	CEL_baseline_114,CEL_baseline_184	CEL_baseline_114	CEL_baseline_184	0.2092289228922892	0.2123648326207603	0.30281226451505927	0.20705813442670962
-1	CEL_baseline_114,CEL_baseline_185	CEL_baseline_114	CEL_baseline_185	-0.05808580858085808	-0.058151267566358265	0.021528130135195212	-0.013406371630387775
-1	CEL_baseline_114,CEL_baseline_186	CEL_baseline_114	CEL_baseline_186	0.030051005100510043	0.030060055987809076	0.30263954820600225	0.310576535411907
-1	CEL_baseline_114,CEL_baseline_187	CEL_baseline_114	CEL_baseline_187	0.2239183918391839	0.22777755385303175	0.372307107360227	0.3560231605705409
-1	CEL_baseline_114,CEL_baseline_188	CEL_baseline_114	CEL_baseline_188	0.009492949294929493	0.009493234466161446	0.15833097648761188	0.12354043534669165
-1	CEL_baseline_114,CEL_baseline_189	CEL_baseline_114	CEL_baseline_189	-0.08906717391931453	-0.08930382349686576	-0.03251789205689383	-0.017369727047146403
-1	CEL_baseline_114,CEL_baseline_191	CEL_baseline_114	CEL_baseline_191	0.03869186918691869	0.03871119457477945	0.12182446759894255	0.1143481427530954
-1	CEL_baseline_114,CEL_baseline_193	CEL_baseline_114	CEL_baseline_193	-0.1916231623162316	-0.1940216627880836	0.1776929970732712	0.11372044394402445
-1	CEL_baseline_114,CEL_baseline_195	CEL_baseline_114	CEL_baseline_195	-0.02699069906990699	-0.026997256158197872	0.25705950037062747	0.24261372518367985
-1	CEL_baseline_114,CEL_baseline_196	CEL_baseline_114	CEL_baseline_196	-0.006924692469246924	-0.0069248031552520024	0.07672407134567087	0.050137661208520506
-1	CEL_baseline_114,CEL_baseline_197	CEL_baseline_114	CEL_baseline_197	0.07993999399939992	0.08011093281661406	0.36098864022599286	0.30517711171662126
-1	CEL_baseline_115,CEL_baseline_116	CEL_baseline_115	CEL_baseline_116	0.012685268526852684	0.012685949013603703	0.44016160256794257	0.36929460580912865
-1	CEL_baseline_115,CEL_baseline_118	CEL_baseline_115	CEL_baseline_118	0.07042304230423042	0.07053980875031109	-0.10990149324427732	-0.09230769230769231
-1	CEL_baseline_115,CEL_baseline_120	CEL_baseline_115	CEL_baseline_120	0.06627082589536547	0.06636809891289948	0.13105826514269228	0.12307692307692308
-1	CEL_baseline_115,CEL_baseline_123	CEL_baseline_115	CEL_baseline_123	0.05678967896789678	0.05685084756056131	0.2518099776600166	0.16585365853658537
-1	CEL_baseline_115,CEL_baseline_124	CEL_baseline_115	CEL_baseline_124	-0.022370237023702368	-0.02237396970515795	0.06220265627377582	0.031161473087818695
-1	CEL_baseline_115,CEL_baseline_125	CEL_baseline_115	CEL_baseline_125	0.06850285028502849	0.06861030608167094	0.021646824428555728	0.006968641114982578
-1	CEL_baseline_115,CEL_baseline_126	CEL_baseline_115	CEL_baseline_126	0.09974197419741973	0.10007472239408945	0.07964215271007533	0.03908045977011494
-1	CEL_baseline_115,CEL_baseline_128	CEL_baseline_115	CEL_baseline_128	0.21354399503244936	0.2168817479888642	0.23476281358351975	0.23794037940379403
-1	CEL_baseline_115,CEL_baseline_129	CEL_baseline_115	CEL_baseline_129	0.12634901394900536	0.12702787666659218	0.44173085499155046	0.41056105610561056
-1	CEL_baseline_115,CEL_baseline_130	CEL_baseline_115	CEL_baseline_130	-0.05425742574257425	-0.054310762221282116	0.39296984006595514	0.3069908814589666
-1	CEL_baseline_115,CEL_baseline_131	CEL_baseline_115	CEL_baseline_131	0.04534053405340534	0.04537164224606805	0.356697706888317	0.3104247104247104
-1	CEL_baseline_115,CEL_baseline_133	CEL_baseline_115	CEL_baseline_133	-0.04564056405640563	-0.04567229441795641	0.024654664585734735	0.05811965811965812
-1	CEL_baseline_115,CEL_baseline_134	CEL_baseline_115	CEL_baseline_134	-0.004764476447644764	-0.00476451249971544	-0.06141856703432755	-0.04259927797833935
-1	CEL_baseline_115,CEL_baseline_135	CEL_baseline_115	CEL_baseline_135	0.029618961896189615	0.029627627861115575	0.00652706500942798	0.08641114982578398
-1	CEL_baseline_115,CEL_baseline_137	CEL_baseline_115	CEL_baseline_137	0.20886888688868885	0.21198834349360318	0.12973209144144446	0.09881422924901186
-1	CEL_baseline_115,CEL_baseline_162	CEL_baseline_115	CEL_baseline_162	0.2932133213321332	0.30207822698845993	0.2376277286901173	0.24645892351274787
-1	CEL_baseline_115,CEL_baseline_165	CEL_baseline_115	CEL_baseline_165	0.07468346834683467	0.0748227868977858	0.2199728320973111	0.15889328063241107
-1	CEL_baseline_115,CEL_baseline_166	CEL_baseline_115	CEL_baseline_166	-0.02335433543354335	-0.023358582836286924	0.37104167695780654	0.3593869731800766
-1	CEL_baseline_115,CEL_baseline_167	CEL_baseline_115	CEL_baseline_167	-0.13943636194590794	-0.14035071605992414	0.2237829572721326	0.14977168949771688
-1	CEL_baseline_115,CEL_baseline_168	CEL_baseline_115	CEL_baseline_168	-0.10034203420342035	-0.100680848775871	-0.049224680415481566	-0.026740947075208913
-1	CEL_baseline_115,CEL_baseline_169	CEL_baseline_115	CEL_baseline_169	-0.06989498949894989	-0.07000914384723005	-0.06794213982214231	-0.05014245014245014
-1	CEL_baseline_115,CEL_baseline_170	CEL_baseline_115	CEL_baseline_170	-0.24738073807380734	-0.25262087531921884	0.037097568636095514	0.017034700315457414
-1	CEL_baseline_115,CEL_baseline_171	CEL_baseline_115	CEL_baseline_171	-0.1064146414641464	-0.10681907543868854	0.48386574431972945	0.44862745098039214
-1	CEL_baseline_115,CEL_baseline_172	CEL_baseline_115	CEL_baseline_172	0.03815181518151815	0.038170342129246686	0.2027986738919596	0.1424124513618677
-1	CEL_baseline_115,CEL_baseline_173	CEL_baseline_115	CEL_baseline_173	0.032475247524752476	0.032486671337880635	0.05427116169407841	0.04
-1	CEL_baseline_115,CEL_baseline_176	CEL_baseline_115	CEL_baseline_176	-0.22729072907290726	-0.23133074334633758	0.21228523539275573	0.13094170403587443
-1	CEL_baseline_115,CEL_baseline_177	CEL_baseline_115	CEL_baseline_177	-0.3683408340834083	-0.38650213031630454	0.53008913194265	0.4478632478632479
-1	CEL_baseline_115,CEL_baseline_179	CEL_baseline_115	CEL_baseline_179	0.1902190219021902	0.19256440374816272	0.21278731931876346	0.19233449477351916
-1	CEL_baseline_115,CEL_baseline_181	CEL_baseline_115	CEL_baseline_181	-0.07279927992799279	-0.07292829606239455	-0.0738270847811092	-0.054957507082152975
-1	CEL_baseline_115,CEL_baseline_182	CEL_baseline_115	CEL_baseline_182	-0.14972636288238786	-0.15086051201306733	0.53008913194265	0.4478632478632479
-1	CEL_baseline_115,CEL_baseline_183	CEL_baseline_115	CEL_baseline_183	-0.10383749892159276	-0.10421313182793843	0.47796934574361705	0.35018587360594794
-1	CEL_baseline_115,CEL_baseline_184	CEL_baseline_115	CEL_baseline_184	0.17107710771077103	0.17277603564340474	0.263592040412325	0.22092050209205022
-1	CEL_baseline_115,CEL_baseline_185	CEL_baseline_115	CEL_baseline_185	-0.07007500750075008	-0.07019004789948867	0.13341047630535105	0.10040816326530612
-1	CEL_baseline_115,CEL_baseline_186	CEL_baseline_115	CEL_baseline_186	0.26240624062406237	0.26869084102442203	0.3337122252874325	0.304029304029304
-1	CEL_baseline_115,CEL_baseline_187	CEL_baseline_115	CEL_baseline_187	-0.14718271827182716	-0.1482595437835337	0.4004543134090447	0.2790513833992095
-1	CEL_baseline_115,CEL_baseline_188	CEL_baseline_115	CEL_baseline_188	-0.1261086108610861	-0.12678358104101523	0.31059483068916716	0.25551020408163266
-1	CEL_baseline_115,CEL_baseline_189	CEL_baseline_115	CEL_baseline_189	0.2103396649864402	0.21352670836899218	0.15119645896667827	0.17333333333333334
-1	CEL_baseline_115,CEL_baseline_191	CEL_baseline_115	CEL_baseline_191	-0.07000300030003	-0.07011768572885355	0.20599554771911127	0.14854771784232365
-1	CEL_baseline_115,CEL_baseline_193	CEL_baseline_115	CEL_baseline_193	-0.017701770177017698	-0.017703619490356735	0.07756301382584017	0.03609756097560975
-1	CEL_baseline_115,CEL_baseline_195	CEL_baseline_115	CEL_baseline_195	-0.01840984098409841	-0.018411921242021387	0.10356789179176999	0.06325581395348837
-1	CEL_baseline_115,CEL_baseline_196	CEL_baseline_115	CEL_baseline_196	-0.13316531653165317	-0.133960939367255	0.16408513593355784	0.17119341563786009
-1	CEL_baseline_115,CEL_baseline_197	CEL_baseline_115	CEL_baseline_197	0.09454545454545453	0.09482868414208404	0.3236339149008816	0.3384615384615385
-1	CEL_baseline_116,CEL_baseline_118	CEL_baseline_116	CEL_baseline_118	-0.023006300630063006	-0.023010360920196392	0.013011762227723104	0.0
-1	CEL_baseline_116,CEL_baseline_120	CEL_baseline_116	CEL_baseline_120	-0.06525672144260226	-0.06534958944629607	0.07361455648545856	0.03389830508474576
-1	CEL_baseline_116,CEL_baseline_123	CEL_baseline_116	CEL_baseline_123	0.22377437743774375	0.22762594263716493	0.1124087363239954	0.09257898603967671
-1	CEL_baseline_116,CEL_baseline_124	CEL_baseline_116	CEL_baseline_124	0.06226222622262225	0.06234286881014398	0.062358480920803476	0.005122367672168469
-1	CEL_baseline_116,CEL_baseline_125	CEL_baseline_116	CEL_baseline_125	-0.2788238823882388	-0.2864063583234987	0.11240873632399545	0.036737692872887584
-1	CEL_baseline_116,CEL_baseline_126	CEL_baseline_116	CEL_baseline_126	-0.15119111911191116	-0.1523591954810518	0.14891823064181622	0.11701244813278008
-1	CEL_baseline_116,CEL_baseline_128	CEL_baseline_116	CEL_baseline_128	0.33418042058482417	0.34752686654213	0.324412348645048	0.2207231516459795
-1	CEL_baseline_116,CEL_baseline_129	CEL_baseline_116	CEL_baseline_129	-0.1527697352834217	-0.1539751371210862	0.26438587801601915	0.17844886753603295
-1	CEL_baseline_116,CEL_baseline_130	CEL_baseline_116	CEL_baseline_130	0.0769036903690369	0.07705583799268746	0.3858995747735503	0.22256664600123993
-1	CEL_baseline_116,CEL_baseline_131	CEL_baseline_116	CEL_baseline_131	-0.09869786978697868	-0.09902023690364906	0.3315706830311444	0.28331936295054483
-1	CEL_baseline_116,CEL_baseline_133	CEL_baseline_116	CEL_baseline_133	-0.02285028502850285	-0.022854263256745135	-0.029050853267581996	0.009169054441260744
-1	CEL_baseline_116,CEL_baseline_134	CEL_baseline_116	CEL_baseline_134	-0.0519051905190519	-0.051951879450111	-0.05627682813110583	-0.05149884704073789
-1	CEL_baseline_116,CEL_baseline_135	CEL_baseline_116	CEL_baseline_135	-0.03625562556255625	-0.03627152375175685	-0.03022798921872137	0.00881704628949302
-1	CEL_baseline_116,CEL_baseline_137	CEL_baseline_116	CEL_baseline_137	0.08480048004800479	0.08500463180537145	0.1538439529032789	0.1132238547968885
-1	CEL_baseline_116,CEL_baseline_162	CEL_baseline_116	CEL_baseline_162	-0.06199819981998199	-0.062077819271419504	0.20623424796649503	0.15651678998292545
-1	CEL_baseline_116,CEL_baseline_165	CEL_baseline_116	CEL_baseline_165	-0.13124512451245124	-0.1320065881231741	0.039782601391421556	0.014693171996542784
-1	CEL_baseline_116,CEL_baseline_166	CEL_baseline_116	CEL_baseline_166	0.2148214821482148	0.21822065675100763	0.3710945261603862	0.24315352697095435
-1	CEL_baseline_116,CEL_baseline_167	CEL_baseline_116	CEL_baseline_167	0.21901655870653244	0.22262288277382009	0.07862268821390782	0.06295907660020986
-1	CEL_baseline_116,CEL_baseline_168	CEL_baseline_116	CEL_baseline_168	0.06880288028802879	0.06891175688972062	0.07380571595622211	0.014500836586726157
-1	CEL_baseline_116,CEL_baseline_169	CEL_baseline_116	CEL_baseline_169	0.029318931893189314	0.02932733707768368	0.13736968863755447	0.07449856733524356
-1	CEL_baseline_116,CEL_baseline_170	CEL_baseline_116	CEL_baseline_170	0.06256225622562256	0.06264407208891266	0.04420934775230239	0.06294613887086307
-1	CEL_baseline_116,CEL_baseline_171	CEL_baseline_116	CEL_baseline_171	0.19386738673867382	0.1963524799231408	0.3015092059443553	0.20359281437125748
-1	CEL_baseline_116,CEL_baseline_172	CEL_baseline_116	CEL_baseline_172	0.249048904890489	0.25439856732312466	0.20358704765185762	0.13124470787468248
-1	CEL_baseline_116,CEL_baseline_173	CEL_baseline_116	CEL_baseline_173	0.02737473747374737	0.027381578542651948	0.0527893271835009	0.014084507042253521
-1	CEL_baseline_116,CEL_baseline_176	CEL_baseline_116	CEL_baseline_176	0.10115811581158114	0.10150529907845013	0.22668814946941115	0.16376663254861823
-1	CEL_baseline_116,CEL_baseline_177	CEL_baseline_116	CEL_baseline_177	-0.11177917791779177	-0.11224824424374594	0.30728551106104907	0.20515759312320916
-1	CEL_baseline_116,CEL_baseline_179	CEL_baseline_116	CEL_baseline_179	0.2413081308130813	0.24616266061178146	0.1124087363239954	0.09257898603967671
-1	CEL_baseline_116,CEL_baseline_181	CEL_baseline_116	CEL_baseline_181	-0.17449744974497447	-0.1763016400207641	-0.0608093582648566	-0.016505406943653957
-1	CEL_baseline_116,CEL_baseline_182	CEL_baseline_116	CEL_baseline_182	-0.05149900389790601	-0.05154460413286274	0.30728551106104907	0.20515759312320916
-1	CEL_baseline_116,CEL_baseline_183	CEL_baseline_116	CEL_baseline_183	-0.08852950887599732	-0.08876188517761395	0.20092210847285846	0.15083798882681565
-1	CEL_baseline_116,CEL_baseline_184	CEL_baseline_116	CEL_baseline_184	0.33371737173717364	0.347005695740592	0.14978181748982353	0.09692451071761417
-1	CEL_baseline_116,CEL_baseline_185	CEL_baseline_116	CEL_baseline_185	0.07887188718871886	0.07903604842896311	0.230368114886443	0.1776375112714157
-1	CEL_baseline_116,CEL_baseline_186	CEL_baseline_116	CEL_baseline_186	0.2783318331833183	0.28587291055810243	0.19357630461178077	0.1370399373531715
-1	CEL_baseline_116,CEL_baseline_187	CEL_baseline_116	CEL_baseline_187	0.08438043804380436	0.08458156250301802	0.1943078613055137	0.17891097666378566
-1	CEL_baseline_116,CEL_baseline_188	CEL_baseline_116	CEL_baseline_188	-0.017257725772577257	-0.017259439363106924	0.2718147256708892	0.1776375112714157
-1	CEL_baseline_116,CEL_baseline_189	CEL_baseline_116	CEL_baseline_189	0.4146907131453202	0.4412629029518275	0.23707030399123843	0.2112676056338028
-1	CEL_baseline_116,CEL_baseline_191	CEL_baseline_116	CEL_baseline_191	0.39421542154215417	0.41678133621256463	0.12789510285576405	0.08940092165898618
-1	CEL_baseline_116,CEL_baseline_193	CEL_baseline_116	CEL_baseline_193	0.004392439243924392	0.004392467492793216	0.16461379724153333	0.12543153049482164
-1	CEL_baseline_116,CEL_baseline_195	CEL_baseline_116	CEL_baseline_195	0.08038403840384037	0.08055784908969515	0.01267976901614631	-0.002152852529601722
-1	CEL_baseline_116,CEL_baseline_196	CEL_baseline_116	CEL_baseline_196	-0.18718271827182717	-0.1894159885142643	0.2147348376928522	0.15132178669097537
-1	CEL_baseline_116,CEL_baseline_197	CEL_baseline_116	CEL_baseline_197	0.4327872787278727	0.46332128446800425	0.32664511183029493	0.23728813559322035
-1	CEL_baseline_118,CEL_baseline_120	CEL_baseline_118	CEL_baseline_120	-0.05311147048169863	-0.05316149462100911	0.1414753691177057	0.07894736842105263
-1	CEL_baseline_118,CEL_baseline_123	CEL_baseline_118	CEL_baseline_123	0.09156915691569155	0.09182638532516867	0.21764184492201263	0.12087912087912088
-1	CEL_baseline_118,CEL_baseline_124	CEL_baseline_118	CEL_baseline_124	0.006336633663366335	0.006336718476870897	-0.011196959799089879	-0.004319654427645789
