"cond_numeric"	"pair"	"rank_r"	"z_transformed_rank_r"	"adjusted_mutual_info"	"adjusted_rand_index"	"participant_a"	"participant_b"
-1	"14-36"	-0.158195970695971	-0.159535816495332	0.0490518579191249	0.04	14	36
-1	"14-81"	-0.184432234432234	-0.186567148062445	-0.104624083802587	-0.0512820512820513	14	81
-1	"14-111"	-0.0123168498168498	-0.0123174727152514	0.629034070950553	0.46242774566474	14	111
-1	"14-63"	0.0164377289377289	0.0164392096633953	0.491534700448227	0.381974248927039	14	63
-1	"14-80"	-0.0332417582417582	-0.0332540105743756	0.629034070950553	0.46242774566474	14	80
-1	"14-112"	0.184111721611722	0.186235369305513	0.491534700448227	0.381974248927039	14	112
-1	"14-19"	-0.0886446886446886	-0.0888779759892898	0.255695192759882	0.207339449541284	14	19
-1	"14-108"	-0.122985347985348	-0.123611104120203	0.38973520026912	0.326086956521739	14	108
-1	"14-74"	-0.146520146520146	-0.147582368487226	-0.0102561085562286	-0.0128440366972477	14	74
-1	"14-125"	0.0486263736263736	0.0486647541714039	0.491433469804528	0.388157894736842	14	125
-1	"14-122"	0.0147435897435897	0.0147446581712081	0.601188274161851	0.48479427549195	14	122
-1	"14-55"	0.0807234432234432	0.0808994706626503	0.29597466057008	0.216666666666667	14	55
-1	"14-56"	0.0846153846153846	0.0848181986333194	-0.0197413161189751	-0.00423728813559322	14	56
-1	"14-107"	0.0816391941391941	0.081821296853856	0.468417236953521	0.345826235093697	14	107
-1	"14-102"	-0.00132783882783883	-0.0013278396082353	0.0761580798403405	0.0388349514563107	14	102
-1	"14-50"	-0.0243589743589744	-0.0243637939522944	0.399535508046016	0.339449541284404	14	50
-1	"117-123"	-0.249450549450549	-0.254826817089873	0.216739682368362	0.17037037037037	117	123
-1	"117-51"	0.0276556776556777	0.0276627315836503	0.0279221556624679	0.0196078431372549	117	51
-1	"117-103"	-0.0184981684981685	-0.0185002788463569	0.153125424260696	0.116666666666667	117	103
-1	"117-99"	-0.363782051282051	-0.381237923943092	0.465904257225704	0.272727272727273	117	99
-1	"117-6"	0.102838827838828	0.103203680957919	0.271208186998243	0.169398907103825	117	6
-1	"117-11"	0.18543956043956	0.187610146042851	0.18168735317984	0.111111111111111	117	11
-1	"117-46"	0.158836996336996	0.16019336468731	0.0846441775061413	0.0666666666666667	117	46
-1	"117-114"	-0.173717948717949	-0.175497770867662	0.306619442876667	0.15	117	114
-1	"117-7"	-0.2125	-0.215788126055925	0.507776997823685	0.490196078431373	117	7
-1	"117-59"	0.233791208791209	0.238196142730125	0.285671228862439	0.186440677966102	117	59
-1	"117-9"	0.00741758241758242	0.00741771846184289	-0.109274333718219	-0.05	117	9
-1	"117-121"	-0.120421245421245	-0.121008450337058	0.424414952565102	0.333333333333333	117	121
-1	"117-77"	0.0907509157509157	0.0910012874236534	0.24370031537452	0.145833333333333	117	77
-1	"117-97"	0.0837454212454212	0.0839420263516238	0.186139140572196	0.0833333333333333	117	97
-1	"117-25"	-0.0509157509157509	-0.0509598177096274	0.366260347672456	0.229166666666667	117	25
-1	"117-88"	0.0162087912087912	0.0162102109170106	0.222468537994766	0.166666666666667	117	88
-1	"117-43"	-0.20746336996337	-0.210519162041421	0.30499477858269	0.238095238095238	117	43
-1	"117-44"	0.19757326007326	0.20020597195096	0.238804557805998	0.134199134199134	117	44
-1	"117-69"	-0.195238095238095	-0.197777112104355	0.216739682368362	0.17037037037037	117	69
-1	"117-8"	0.14551282051282	0.14655309749036	0.029301266224751	-0.00392156862745098	117	8
