"cond_numeric"	"Condition"	"pair"	"participant_a"	"participant_b"	"rank_r"	"z_transformed_rank_r"	"pp_a_n_clusters"	"pp_a_a_dist"	"pp_a_b_dist"	"pp_a_ab_dist"	"pp_b_n_clusters"	"pp_b_a_dist"	"pp_b_b_dist"	"pp_b_ab_dist"	"cat_diff_a"	"cat_diff_b"	"cat_diff_pairwise"	"cat_diff_log_ratio_a"	"cat_diff_log_ratio_b"	"window_height_a"	"window_width_a"	"window_height_b"	"window_width_b"
-1	"Baseline"	"A104V8NZIQFN2F, A3HHWIXEB86LL3"	"A104V8NZIQFN2F"	"A3HHWIXEB86LL3"	0.239683311	0.244438095	2	478.3916359	574.2690309	638.3032151	4	260.5298783	782.9211762	709.6794269	111.9728817	187.95389965	75.9810179499999	0.192884403334591	0.307671716934688	789	1600	757	1600
-1	"Baseline"	"A104V8NZIQFN2F, A3JIYTOFDKUZGS"	"A104V8NZIQFN2F"	"A3JIYTOFDKUZGS"	-0.0260782	-0.026084114	2	478.3916359	574.2690309	638.3032151	4	458.1557621	730.8388843	645.0569252	111.9728817	50.559602	61.4132797	0.192884403334591	0.0816223555119941	789	1600	722	1447
-1	"Baseline"	"A104V8NZIQFN2F, A3KNO82DZ519HG"	"A104V8NZIQFN2F"	"A3KNO82DZ519HG"	-0.091054934	-0.091307839	2	478.3916359	574.2690309	638.3032151	5	336.2883486	287.0346012	343.8233574	111.9728817	32.1618825	79.8109992	0.192884403334591	0.0982104471520169	789	1600	754	1536
-1	"Baseline"	"A104V8NZIQFN2F, A3NLSGHK6RFXA8"	"A104V8NZIQFN2F"	"A3NLSGHK6RFXA8"	0.156781721	0.158085597	2	478.3916359	574.2690309	638.3032151	2	191.1240457	279.4614422	700.1791472	111.9728817	464.88640325	352.91352155	0.192884403334591	1.09050576905546	789	1600	937	1920
-1	"Baseline"	"A104V8NZIQFN2F, A3NMQ3019X6YE0"	"A104V8NZIQFN2F"	"A3NMQ3019X6YE0"	0.109611779	0.110053956	2	478.3916359	574.2690309	638.3032151	2	266.9433007	355.1469288	728.0455214	111.9728817	417.00040665	305.02752495	0.192884403334591	0.850425610474045	789	1600	969	1920
-1	"Baseline"	"A104V8NZIQFN2F, A3OLRWACCCCUTU"	"A104V8NZIQFN2F"	"A3OLRWACCCCUTU"	0.088304743	0.088535349	2	478.3916359	574.2690309	638.3032151	2	202.0332465	238.625782	487.3381756	111.9728817	267.00866135	155.03577965	0.192884403334591	0.793834070017867	789	1600	965	1910
-1	"Baseline"	"A104V8NZIQFN2F, A3OOD9IMOHPPFQ"	"A104V8NZIQFN2F"	"A3OOD9IMOHPPFQ"	0.189318703	0.191630451	2	478.3916359	574.2690309	638.3032151	2	153.9284856	277.2225075	493.8401781	111.9728817	278.26468155	166.29179985	0.192884403334591	0.828900758518268	789	1600	600	1308
-1	"Baseline"	"A104V8NZIQFN2F, AFO9MCOXXSYY7"	"A104V8NZIQFN2F"	"AFO9MCOXXSYY7"	-0.043037711	-0.043064313	2	478.3916359	574.2690309	638.3032151	3	397.920441	363.8366602	346.6247518	111.9728817	-34.2537988	146.2266805	0.192884403334591	-0.0942377715929132	789	1600	596	1278
-1	"Baseline"	"A104V8NZIQFN2F, AJKB6GCZQNDUI"	"A104V8NZIQFN2F"	"AJKB6GCZQNDUI"	0.181325092	0.18335249	2	478.3916359	574.2690309	638.3032151	3	46.23872498	181.6732028	302.1862199	111.9728817	188.23025601	76.25737431	0.192884403334591	0.975231357425108	789	1600	852	1182
-1	"Baseline"	"A104V8NZIQFN2F, AKVDK30EEV08C"	"A104V8NZIQFN2F"	"AKVDK30EEV08C"	0.064080839	0.064168769	2	478.3916359	574.2690309	638.3032151	4	159.8887706	285.7314764	541.6918545	111.9728817	318.881731	206.9088493	0.192884403334591	0.888377360996913	789	1600	969	1920
