subjCode,label_cond,block,label,first_stim,second_stim,third_stim,first_stim_cat,isRight,RT
CEL_130,0.5,1,talp,A_7,A_7,B_3,A,1,904.908492
CEL_130,0.5,1,gek,B_2,A_14,B_2,B,1,633.6498621
CEL_130,0.5,1,talp,A_19,B_6,A_19,A,1,682.1730188
CEL_130,0.5,1,talp,A_14,A_14,B_6,A,1,617.9297946
CEL_130,0.5,1,gek,B_14,B_14,A_15,B,1,601.8425811
CEL_130,0.5,1,talp,A_9,A_9,B_14,A,1,475.9895343
CEL_130,0.5,1,talp,A_19,A_19,B_5,A,1,467.0240607
CEL_130,0.5,1,talp,A_9,B_13,A_9,A,1,684.1079788
CEL_130,0.5,1,talp,A_19,A_19,B_9,A,1,401.1938174
CEL_130,0.5,1,gek,B_13,A_19,B_13,B,1,469.7605323
CEL_130,0.5,1,talp,A_24,A_24,B_9,A,1,428.0050932
CEL_130,0.5,1,gek,B_13,A_14,B_13,B,1,510.1507765
CEL_130,0.5,1,talp,A_7,B_13,A_7,A,1,543.0406108
CEL_130,0.5,1,talp,A_17,A_17,B_7,A,1,384.6354275
CEL_130,0.5,1,gek,B_5,B_5,A_3,B,1,464.9204123
CEL_130,0.5,1,talp,A_15,B_13,A_15,A,1,683.0139023
CEL_130,0.5,1,gek,B_3,A_3,B_3,B,1,494.7885724
CEL_130,0.5,1,gek,B_12,A_17,B_12,B,1,374.419352
CEL_130,0.5,1,gek,B_2,B_2,A_6,B,1,390.7290299
CEL_130,0.5,1,talp,A_3,B_14,A_3,A,1,424.7561535
CEL_130,0.5,1,talp,A_14,A_14,B_7,A,1,400.6378166
CEL_130,0.5,1,gek,B_7,A_6,B_7,B,1,450.4512665
CEL_130,0.5,1,gek,B_14,B_14,A_19,B,1,434.1281445
CEL_130,0.5,1,talp,A_19,A_19,B_7,A,0,419.6686018
CEL_130,0.5,1,talp,A_7,A_7,B_5,A,1,432.9882946
CEL_130,0.5,1,gek,B_6,A_3,B_6,B,1,425.3659297
CEL_130,0.5,1,gek,B_5,A_15,B_5,B,1,543.1820918
CEL_130,0.5,1,talp,A_24,A_24,B_6,A,1,551.7224823
CEL_130,0.5,1,talp,A_17,A_17,B_14,A,1,424.0669941
CEL_130,0.5,1,talp,A_24,A_24,B_7,A,1,417.8949685
CEL_130,0.5,1,gek,B_2,B_2,A_3,B,1,490.3645727
CEL_130,0.5,1,gek,B_14,A_6,B_14,B,1,424.4075725
CEL_130,0.5,1,gek,B_3,B_3,A_15,B,1,411.6675672
CEL_130,0.5,1,talp,A_9,A_9,B_5,A,1,348.79722
CEL_130,0.5,1,talp,A_9,A_9,B_3,A,1,403.4434282
CEL_130,0.5,1,gek,B_9,B_9,A_7,B,1,360.4594737
CEL_130,0.5,1,gek,B_14,B_14,A_24,B,1,367.4864664
CEL_130,0.5,1,gek,B_12,A_9,B_12,B,1,672.2632723
CEL_130,0.5,1,gek,B_14,A_7,B_14,B,1,537.5164528
CEL_130,0.5,1,talp,A_6,A_6,B_6,A,1,446.7122648
CEL_130,0.5,1,talp,A_15,A_15,B_6,A,1,375.3165717
CEL_130,0.5,1,talp,A_15,B_9,A_15,A,1,524.5760696
CEL_130,0.5,1,talp,A_3,B_13,A_3,A,1,383.3112044
CEL_130,0.5,1,gek,B_6,A_9,B_6,B,1,441.8094067
CEL_130,0.5,1,gek,B_3,A_6,B_3,B,1,388.7034841
CEL_130,0.5,1,gek,B_5,A_17,B_5,B,1,391.253982
CEL_130,0.5,1,gek,B_12,A_14,B_12,B,1,427.8831379
CEL_130,0.5,1,gek,B_7,B_7,A_3,B,1,439.2608292
CEL_130,0.5,1,gek,B_7,A_7,B_7,B,1,455.1454245
CEL_130,0.5,1,gek,B_12,A_24,B_12,B,1,357.6154511
CEL_130,0.5,1,gek,B_13,A_6,B_13,B,1,379.9419096
CEL_130,0.5,1,talp,A_14,A_14,B_3,A,1,504.8449216
CEL_130,0.5,1,gek,B_7,B_7,A_15,B,1,520.7192737
CEL_130,0.5,1,talp,A_7,A_7,B_12,A,1,381.2507682
CEL_130,0.5,1,gek,B_2,B_2,A_19,B,1,366.637581
CEL_130,0.5,1,gek,B_9,A_9,B_9,B,1,384.7836303
CEL_130,0.5,1,gek,B_6,A_17,B_6,B,1,434.8765211
CEL_130,0.5,1,talp,A_7,B_6,A_7,A,0,334.3175114
CEL_130,0.5,1,gek,B_9,A_6,B_9,B,1,571.1876333
CEL_130,0.5,1,talp,A_17,A_17,B_13,A,1,413.2286587
CEL_130,0.5,1,talp,A_9,B_7,A_9,A,1,415.227317
CEL_130,0.5,1,gek,B_2,A_24,B_2,B,1,400.5622747
CEL_130,0.5,1,talp,A_3,B_9,A_3,A,1,518.9837315
CEL_130,0.5,1,talp,A_6,A_6,B_5,A,1,386.4135416
CEL_130,0.5,1,talp,A_24,B_13,A_24,A,1,463.0427489
CEL_130,0.5,1,gek,B_9,A_17,B_9,B,1,454.7177807
CEL_130,0.5,1,talp,A_7,B_2,A_7,A,1,511.7425967
CEL_130,0.5,1,talp,A_14,B_5,A_14,A,1,402.5977436
CEL_130,0.5,1,gek,B_12,B_12,A_15,B,1,439.7710571
CEL_130,0.5,1,talp,A_24,B_3,A_24,A,1,441.9409647
CEL_130,0.5,1,talp,A_14,B_14,A_14,A,1,400.8058652
CEL_130,0.5,1,gek,B_2,B_2,A_15,B,1,477.1684355
CEL_130,0.5,1,talp,A_17,B_3,A_17,A,1,566.1391327
CEL_130,0.5,1,talp,A_17,A_17,B_2,A,1,388.4381275
CEL_130,0.5,1,talp,A_19,B_3,A_19,A,1,493.1913104
CEL_130,0.5,1,talp,A_3,A_3,B_12,A,1,499.20457
CEL_130,0.5,1,gek,B_9,B_9,A_14,B,1,412.2139651
CEL_130,0.5,1,talp,A_9,A_9,B_2,A,1,392.3109276
CEL_130,0.5,1,gek,B_12,A_19,B_12,B,1,411.5267263
CEL_130,0.5,1,gek,B_12,B_12,A_6,B,1,372.4648666
CEL_130,0.5,1,gek,B_5,B_5,A_24,B,1,411.1454962
CEL_130,0.5,2,gek,B_12,B_12,A_7,B,1,390.1557443
CEL_130,0.5,2,gek,B_12,B_12,A_24,B,1,351.4568694
CEL_130,0.5,2,talp,A_19,A_19,B_2,A,1,423.6396705
CEL_130,0.5,2,gek,B_7,B_7,A_15,B,1,383.5570354
CEL_130,0.5,2,gek,B_3,B_3,A_24,B,1,585.1724788
CEL_130,0.5,2,gek,B_5,A_6,B_5,B,0,493.3564779
CEL_130,0.5,2,talp,A_17,B_14,A_17,A,1,456.7506888
CEL_130,0.5,2,talp,A_3,B_9,A_3,A,1,580.9165274
CEL_130,0.5,2,talp,A_24,A_24,B_6,A,1,488.1725786
CEL_130,0.5,2,gek,B_12,B_12,A_15,B,1,433.9818622
CEL_130,0.5,2,gek,B_2,A_9,B_2,B,1,467.8498995
CEL_130,0.5,2,gek,B_14,B_14,A_7,B,1,529.5554299
CEL_130,0.5,2,talp,A_14,B_7,A_14,A,1,421.4431951
CEL_130,0.5,2,talp,A_6,A_6,B_14,A,1,463.7536746
CEL_130,0.5,2,talp,A_6,B_6,A_6,A,1,429.7835277
CEL_130,0.5,2,talp,A_19,B_14,A_19,A,1,475.1752187
CEL_130,0.5,2,gek,B_9,B_9,A_6,B,1,430.0853752
CEL_130,0.5,2,gek,B_6,B_6,A_17,B,1,413.2507453
CEL_130,0.5,2,gek,B_2,A_17,B_2,B,1,400.6173306
CEL_130,0.5,2,talp,A_3,B_7,A_3,A,1,549.4098132
CEL_130,0.5,2,talp,A_19,B_7,A_19,A,1,603.3988711
CEL_130,0.5,2,talp,A_7,B_3,A_7,A,1,481.9496584
CEL_130,0.5,2,talp,A_17,A_17,B_13,A,1,410.9019057
CEL_130,0.5,2,talp,A_14,B_3,A_14,A,1,579.8896705
CEL_130,0.5,2,gek,B_5,A_15,B_5,B,1,459.2762194
CEL_130,0.5,2,talp,A_6,A_6,B_12,A,1,397.4727408
CEL_130,0.5,2,gek,B_3,B_3,A_15,B,1,472.9489747
CEL_130,0.5,2,talp,A_15,B_2,A_15,A,1,425.4261071
CEL_130,0.5,2,talp,A_24,B_14,A_24,A,1,491.1939327
CEL_130,0.5,2,gek,B_14,B_14,A_15,B,1,403.1441414
CEL_130,0.5,2,talp,A_14,A_14,B_9,A,1,567.1455038
CEL_130,0.5,2,talp,A_7,A_7,B_13,A,1,421.7834536
CEL_130,0.5,2,gek,B_3,B_3,A_9,B,1,432.9559656
CEL_130,0.5,2,gek,B_2,B_2,A_3,B,1,383.4318791
CEL_130,0.5,2,gek,B_12,A_9,B_12,B,1,424.6543641
CEL_130,0.5,2,gek,B_3,B_3,A_17,B,1,428.1955482
CEL_130,0.5,2,gek,B_13,B_13,A_6,B,1,388.7646217
CEL_130,0.5,2,talp,A_9,A_9,B_7,A,1,349.9220256
CEL_130,0.5,2,talp,A_19,A_19,B_6,A,1,325.2323233
CEL_130,0.5,2,talp,A_6,A_6,B_7,A,1,424.0634732
CEL_130,0.5,2,talp,A_15,B_6,A_15,A,1,440.3603473
CEL_130,0.5,2,talp,A_19,A_19,B_13,A,1,385.3249068
CEL_130,0.5,2,gek,B_5,A_17,B_5,B,1,402.5426877
CEL_130,0.5,2,talp,A_7,B_9,A_7,A,1,439.8686853
CEL_130,0.5,2,gek,B_9,B_9,A_15,B,1,371.1569684
CEL_130,0.5,2,gek,B_5,B_5,A_24,B,1,389.4921923
CEL_130,0.5,2,talp,A_14,A_14,B_12,A,1,362.6834769
CEL_130,0.5,2,talp,A_24,A_24,B_9,A,1,504.5891677
CEL_130,0.5,2,talp,A_15,B_13,A_15,A,1,430.5876005
CEL_130,0.5,2,talp,A_9,A_9,B_9,A,1,440.5034289
CEL_130,0.5,2,gek,B_14,A_3,B_14,B,1,427.0124862
CEL_130,0.5,2,talp,A_19,B_5,A_19,A,1,698.4375638
CEL_130,0.5,2,gek,B_13,A_24,B_13,B,1,397.8258031
CEL_130,0.5,2,talp,A_9,B_5,A_9,A,1,379.9601549
CEL_130,0.5,2,talp,A_9,A_9,B_6,A,1,361.659501
CEL_130,0.5,2,talp,A_6,B_2,A_6,A,1,400.760412
CEL_130,0.5,2,gek,B_13,A_9,B_13,B,1,394.382247
CEL_130,0.5,2,gek,B_6,B_6,A_14,B,1,391.9060105
CEL_130,0.5,2,gek,B_3,A_6,B_3,B,1,392.4754553
CEL_130,0.5,2,gek,B_9,A_19,B_9,B,1,617.3859574
CEL_130,0.5,2,talp,A_7,B_7,A_7,A,1,617.3952401
CEL_130,0.5,2,gek,B_6,A_3,B_6,B,1,484.1144446
CEL_130,0.5,2,gek,B_12,A_17,B_12,B,1,414.0701822
CEL_130,0.5,2,talp,A_14,A_14,B_13,A,1,369.0062661
CEL_130,0.5,2,gek,B_6,B_6,A_7,B,0,374.4561626
CEL_130,0.5,2,gek,B_14,B_14,A_9,B,1,580.6294046
CEL_130,0.5,2,talp,A_19,B_3,A_19,A,1,524.9720239
CEL_130,0.5,2,gek,B_5,A_3,B_5,B,1,464.5039719
CEL_130,0.5,2,gek,B_14,A_14,B_14,B,1,431.3583833
CEL_130,0.5,2,talp,A_24,B_2,A_24,A,1,441.3123028
CEL_130,0.5,2,gek,B_3,B_3,A_3,B,1,395.2010437
CEL_130,0.5,2,gek,B_12,B_12,A_19,B,1,396.3597789
CEL_130,0.5,2,talp,A_3,B_13,A_3,A,1,508.5701593
CEL_130,0.5,2,talp,A_14,B_2,A_14,A,1,531.7973583
CEL_130,0.5,2,gek,B_5,B_5,A_14,B,1,464.124342
CEL_130,0.5,2,gek,B_12,A_3,B_12,B,1,583.6017844
CEL_130,0.5,2,gek,B_7,B_7,A_17,B,1,479.1975021
CEL_130,0.5,2,talp,A_24,B_7,A_24,A,1,629.3996726
CEL_130,0.5,2,talp,A_17,A_17,B_9,A,1,436.6475933
CEL_130,0.5,2,gek,B_2,A_7,B_2,B,1,410.6624764
CEL_130,0.5,2,talp,A_7,A_7,B_5,A,1,497.8969917
CEL_130,0.5,3,talp,A_9,B_9,A_9,A,1,439.8539609
CEL_130,0.5,3,gek,B_12,B_12,A_14,B,1,465.8035475
CEL_130,0.5,3,talp,A_6,B_3,A_6,A,1,734.5981044
CEL_130,0.5,3,gek,B_7,A_24,B_7,B,1,438.2218088
CEL_130,0.5,3,gek,B_6,B_6,A_24,B,1,364.8290578
CEL_130,0.5,3,talp,A_17,A_17,B_6,A,1,391.9316179
CEL_130,0.5,3,gek,B_13,B_13,A_9,B,1,390.0866043
CEL_130,0.5,3,talp,A_24,A_24,B_3,A,1,410.5866146
CEL_130,0.5,3,gek,B_14,A_17,B_14,B,1,396.7109206
CEL_130,0.5,3,gek,B_14,A_9,B_14,B,1,480.1491376
CEL_130,0.5,3,gek,B_9,B_9,A_15,B,1,365.5130956
CEL_130,0.5,3,talp,A_6,B_13,A_6,A,1,391.7366816
CEL_130,0.5,3,talp,A_17,A_17,B_2,A,1,369.5878745
CEL_130,0.5,3,gek,B_5,B_5,A_6,B,1,365.016632
CEL_130,0.5,3,talp,A_15,B_6,A_15,A,1,635.8101671
CEL_130,0.5,3,gek,B_14,B_14,A_14,B,1,529.7753334
CEL_130,0.5,3,gek,B_2,B_2,A_15,B,1,652.3903236
CEL_130,0.5,3,talp,A_9,A_9,B_12,A,1,496.3592668
CEL_130,0.5,3,talp,A_3,A_3,B_3,A,1,369.6739792
CEL_130,0.5,3,gek,B_5,B_5,A_17,B,1,921.9031683
CEL_130,0.5,3,gek,B_12,B_12,A_6,B,1,357.9393846
CEL_130,0.5,3,talp,A_19,A_19,B_7,A,1,378.8052606
CEL_130,0.5,3,gek,B_13,A_15,B_13,B,1,444.0455735
CEL_130,0.5,3,talp,A_19,B_12,A_19,A,1,435.5656805
CEL_130,0.5,3,gek,B_2,A_24,B_2,B,1,465.3778244
CEL_130,0.5,3,talp,A_9,B_7,A_9,A,1,409.9016164
CEL_130,0.5,3,talp,A_6,A_6,B_7,A,1,533.3488472
CEL_130,0.5,3,talp,A_7,A_7,B_3,A,1,436.9836908
CEL_130,0.5,3,talp,A_7,B_7,A_7,A,1,439.6001275
CEL_130,0.5,3,talp,A_19,B_2,A_19,A,1,434.6639796
CEL_130,0.5,3,talp,A_7,B_2,A_7,A,1,588.3983718
CEL_130,0.5,3,gek,B_14,B_14,A_24,B,1,557.2952942
CEL_130,0.5,3,talp,A_17,A_17,B_9,A,1,386.4791607
CEL_130,0.5,3,talp,A_19,B_14,A_19,A,1,485.3973759
CEL_130,0.5,3,talp,A_15,A_15,B_14,A,1,347.0207062
CEL_130,0.5,3,talp,A_7,B_13,A_7,A,1,376.7483458
CEL_130,0.5,3,talp,A_19,A_19,B_3,A,1,422.3801063
CEL_130,0.5,3,gek,B_6,B_6,A_9,B,1,375.9554764
CEL_130,0.5,3,gek,B_9,B_9,A_24,B,1,465.98408
CEL_130,0.5,3,gek,B_6,A_6,B_6,B,1,387.2553851
CEL_130,0.5,3,gek,B_12,A_15,B_12,B,1,436.583255
CEL_130,0.5,3,gek,B_9,A_14,B_9,B,1,431.6048548
CEL_130,0.5,3,gek,B_2,B_2,A_3,B,1,342.2221981
CEL_130,0.5,3,talp,A_19,A_19,B_13,A,1,400.0635704
CEL_130,0.5,3,gek,B_7,A_14,B_7,B,1,447.867159
CEL_130,0.5,3,talp,A_9,B_3,A_9,A,1,484.3724393
CEL_130,0.5,3,talp,A_3,A_3,B_5,A,1,433.3900111
CEL_130,0.5,3,gek,B_3,A_14,B_3,B,1,439.0236407
CEL_130,0.5,3,gek,B_5,A_15,B_5,B,1,468.4715194
CEL_130,0.5,3,talp,A_15,A_15,B_7,A,1,371.3698299
CEL_130,0.5,3,talp,A_3,A_3,B_6,A,1,337.1285645
CEL_130,0.5,3,gek,B_12,A_7,B_12,B,1,565.7998344
CEL_130,0.5,3,gek,B_9,A_19,B_9,B,1,414.8175984
CEL_130,0.5,3,gek,B_7,A_3,B_7,B,1,393.0144913
CEL_130,0.5,3,gek,B_13,A_24,B_13,B,1,371.381033
CEL_130,0.5,3,talp,A_17,B_12,A_17,A,1,429.7262314
CEL_130,0.5,3,talp,A_6,B_2,A_6,A,1,536.9780569
CEL_130,0.5,3,gek,B_3,A_17,B_3,B,1,387.2457824
CEL_130,0.5,3,talp,A_7,A_7,B_5,A,1,506.5465339
CEL_130,0.5,3,gek,B_13,A_3,B_13,B,1,332.2042602
CEL_130,0.5,3,talp,A_3,A_3,B_12,A,0,348.275149
CEL_130,0.5,3,talp,A_7,B_14,A_7,A,1,520.3963004
CEL_130,0.5,3,talp,A_7,B_9,A_7,A,1,471.3846822
CEL_130,0.5,3,gek,B_5,A_14,B_5,B,1,466.3793943
CEL_130,0.5,3,talp,A_24,A_24,B_5,A,1,492.3331421
CEL_130,0.5,3,talp,A_3,A_3,B_9,A,1,425.2196474
CEL_130,0.5,3,talp,A_19,B_5,A_19,A,1,413.8816476
CEL_130,0.5,3,gek,B_6,B_6,A_7,B,1,370.8880905
CEL_130,0.5,3,talp,A_17,A_17,B_7,A,1,372.5852214
CEL_130,0.5,3,talp,A_17,B_13,A_17,A,1,416.8821957
CEL_130,0.5,3,gek,B_6,A_19,B_6,B,1,397.5790115
CEL_130,0.5,3,talp,A_24,B_12,A_24,A,1,398.872826
CEL_130,0.5,3,gek,B_14,B_14,A_3,B,1,411.0728351
CEL_130,0.5,3,gek,B_5,B_5,A_9,B,1,389.4448185
CEL_130,0.5,3,talp,A_9,B_2,A_9,A,1,536.532168
CEL_130,0.5,3,gek,B_14,B_14,A_6,B,1,387.6494193
CEL_130,0.5,3,gek,B_9,B_9,A_6,B,1,518.0855517
CEL_130,0.5,3,gek,B_3,A_15,B_3,B,1,449.7589062
CEL_130,0.5,3,gek,B_2,B_2,A_14,B,1,392.2853202
CEL_130,0.5,3,talp,A_14,A_14,B_13,A,1,378.4493178
CEL_130,0.5,3,gek,B_6,A_14,B_6,B,1,401.2815228
CEL_142,-0.5,1,noise,A_7,A_7,B_3,A,1,3767.834599
CEL_142,-0.5,1,noise,B_2,A_14,B_2,B,1,1254.037328
CEL_142,-0.5,1,noise,A_19,B_6,A_19,A,1,865.52814
CEL_142,-0.5,1,noise,A_14,A_14,B_6,A,1,820.0679494
CEL_142,-0.5,1,noise,B_14,B_14,A_15,B,1,1100.556449
CEL_142,-0.5,1,noise,A_9,A_9,B_14,A,1,790.6491992
CEL_142,-0.5,1,noise,A_19,A_19,B_5,A,1,1155.693359
CEL_142,-0.5,1,noise,A_9,B_13,A_9,A,1,742.4390928
CEL_142,-0.5,1,noise,A_19,A_19,B_9,A,1,816.789561
CEL_142,-0.5,1,noise,B_13,A_19,B_13,B,1,1070.014174
CEL_142,-0.5,1,noise,A_24,A_24,B_9,A,1,505.3673126
CEL_142,-0.5,1,noise,B_13,A_14,B_13,B,1,1121.230269
CEL_142,-0.5,1,noise,A_7,B_13,A_7,A,1,578.4281276
CEL_142,-0.5,1,noise,A_17,A_17,B_7,A,1,541.8738734
CEL_142,-0.5,1,noise,B_5,B_5,A_3,B,1,475.2811694
CEL_142,-0.5,1,noise,A_15,B_13,A_15,A,1,1039.889299
CEL_142,-0.5,1,noise,B_3,A_3,B_3,B,1,614.1511016
CEL_142,-0.5,1,noise,B_12,A_17,B_12,B,1,562.3127457
CEL_142,-0.5,1,noise,B_2,B_2,A_6,B,1,624.153035
CEL_142,-0.5,1,noise,A_3,B_14,A_3,A,1,848.5513891
CEL_142,-0.5,1,noise,A_14,A_14,B_7,A,1,514.0146143
CEL_142,-0.5,1,noise,B_7,A_6,B_7,B,1,803.4372183
CEL_142,-0.5,1,noise,B_14,B_14,A_19,B,1,506.2293219
CEL_142,-0.5,1,noise,A_19,A_19,B_7,A,1,655.0566948
CEL_142,-0.5,1,noise,A_7,A_7,B_5,A,1,701.1916407
CEL_142,-0.5,1,noise,B_6,A_3,B_6,B,1,597.5046861
CEL_142,-0.5,1,noise,B_5,A_15,B_5,B,1,599.9095419
CEL_142,-0.5,1,noise,A_24,A_24,B_6,A,1,647.9391158
CEL_142,-0.5,1,noise,A_17,A_17,B_14,A,1,518.1594933
CEL_142,-0.5,1,noise,A_24,A_24,B_7,A,1,532.8459817
CEL_142,-0.5,1,noise,B_2,B_2,A_3,B,1,437.4132548
CEL_142,-0.5,1,noise,B_14,A_6,B_14,B,1,701.4304297
CEL_142,-0.5,1,noise,B_3,B_3,A_15,B,1,617.5722512
CEL_142,-0.5,1,noise,A_9,A_9,B_5,A,1,546.6003604
CEL_142,-0.5,1,noise,A_9,A_9,B_3,A,1,660.3132554
CEL_142,-0.5,1,noise,B_9,B_9,A_7,B,1,456.4405191
CEL_142,-0.5,1,noise,B_14,B_14,A_24,B,1,430.2182135
CEL_142,-0.5,1,noise,B_12,A_9,B_12,B,1,757.4088632
CEL_142,-0.5,1,noise,B_14,A_7,B_14,B,1,659.0578521
CEL_142,-0.5,1,noise,A_6,A_6,B_6,A,1,675.9091269
CEL_142,-0.5,1,noise,A_15,A_15,B_6,A,1,479.7406995
CEL_142,-0.5,1,noise,A_15,B_9,A_15,A,1,746.5452407
CEL_142,-0.5,1,noise,A_3,B_13,A_3,A,1,490.8956063
CEL_142,-0.5,1,noise,B_6,A_9,B_6,B,1,633.8758476
CEL_142,-0.5,1,noise,B_3,A_6,B_3,B,1,607.9845177
CEL_142,-0.5,1,noise,B_5,A_17,B_5,B,1,562.8821906
CEL_142,-0.5,1,noise,B_12,A_14,B_12,B,1,586.5034238
CEL_142,-0.5,1,noise,B_7,B_7,A_3,B,1,717.4520246
CEL_142,-0.5,1,noise,B_7,A_7,B_7,B,1,975.8006798
CEL_142,-0.5,1,noise,B_12,A_24,B_12,B,1,781.2413576
CEL_142,-0.5,1,noise,B_13,A_6,B_13,B,1,3631.677452
CEL_142,-0.5,1,noise,A_14,A_14,B_3,A,1,743.3776043
CEL_142,-0.5,1,noise,B_7,B_7,A_15,B,1,749.8140261
CEL_142,-0.5,1,noise,A_7,A_7,B_12,A,1,794.9621265
CEL_142,-0.5,1,noise,B_2,B_2,A_19,B,1,1000.2071
CEL_142,-0.5,1,noise,B_9,A_9,B_9,B,1,819.8237186
CEL_142,-0.5,1,noise,B_6,A_17,B_6,B,1,1646.436281
CEL_142,-0.5,1,noise,A_7,B_6,A_7,A,1,738.9260766
CEL_142,-0.5,1,noise,B_9,A_6,B_9,B,1,712.8385301
CEL_142,-0.5,1,noise,A_17,A_17,B_13,A,1,500.3367376
CEL_142,-0.5,1,noise,A_9,B_7,A_9,A,1,692.5232131
CEL_142,-0.5,1,noise,B_2,A_24,B_2,B,1,711.4522089
CEL_142,-0.5,1,noise,A_3,B_9,A_3,A,1,741.782903
CEL_142,-0.5,1,noise,A_6,A_6,B_5,A,1,845.2307484
CEL_142,-0.5,1,noise,A_24,B_13,A_24,A,1,804.0975693
CEL_142,-0.5,1,noise,B_9,A_17,B_9,B,1,811.3934398
CEL_142,-0.5,1,noise,A_7,B_2,A_7,A,1,895.1005347
CEL_142,-0.5,1,noise,A_14,B_5,A_14,A,1,849.585288
CEL_142,-0.5,1,noise,B_12,B_12,A_15,B,1,977.5080536
CEL_142,-0.5,1,noise,A_24,B_3,A_24,A,1,803.180184
CEL_142,-0.5,1,noise,A_14,B_14,A_14,A,1,1053.702575
CEL_142,-0.5,1,noise,B_2,B_2,A_15,B,0,620.865684
CEL_142,-0.5,1,noise,A_17,B_3,A_17,A,1,590.4629692
CEL_142,-0.5,1,noise,A_17,A_17,B_2,A,1,1248.703305
CEL_142,-0.5,1,noise,A_19,B_3,A_19,A,1,577.3843059
CEL_142,-0.5,1,noise,A_3,A_3,B_12,A,1,452.3676611
CEL_142,-0.5,1,noise,B_9,B_9,A_14,B,1,620.2891972
CEL_142,-0.5,1,noise,A_9,A_9,B_2,A,1,667.0643284
CEL_142,-0.5,1,noise,B_12,A_19,B_12,B,1,821.3182311
CEL_142,-0.5,1,noise,B_12,B_12,A_6,B,1,425.4677193
CEL_142,-0.5,1,noise,B_5,B_5,A_24,B,1,566.2678098
CEL_142,-0.5,2,noise,B_12,B_12,A_7,B,1,469.6372966
CEL_142,-0.5,2,noise,B_12,B_12,A_24,B,1,706.1431531
CEL_142,-0.5,2,noise,A_19,A_19,B_2,A,1,645.7125519
CEL_142,-0.5,2,noise,B_7,B_7,A_15,B,1,939.8978136
CEL_142,-0.5,2,noise,B_3,B_3,A_24,B,1,570.4334951
CEL_142,-0.5,2,noise,B_5,A_6,B_5,B,1,857.2492651
CEL_142,-0.5,2,noise,A_17,B_14,A_17,A,1,1189.71184
CEL_142,-0.5,2,noise,A_3,B_9,A_3,A,1,719.8491981
CEL_142,-0.5,2,noise,A_24,A_24,B_6,A,1,536.5360093
CEL_142,-0.5,2,noise,B_12,B_12,A_15,B,1,554.2294474
CEL_142,-0.5,2,noise,B_2,A_9,B_2,B,1,686.9824103
CEL_142,-0.5,2,noise,B_14,B_14,A_7,B,1,618.6240755
CEL_142,-0.5,2,noise,A_14,B_7,A_14,A,1,740.3223203
CEL_142,-0.5,2,noise,A_6,A_6,B_14,A,1,589.819263
CEL_142,-0.5,2,noise,A_6,B_6,A_6,A,1,755.9607641
CEL_142,-0.5,2,noise,A_19,B_14,A_19,A,1,970.9621598
CEL_142,-0.5,2,noise,B_9,B_9,A_6,B,1,781.0621057
CEL_142,-0.5,2,noise,B_6,B_6,A_17,B,1,688.1683532
CEL_142,-0.5,2,noise,B_2,A_17,B_2,B,1,674.8669057
CEL_142,-0.5,2,noise,A_3,B_7,A_3,A,1,729.6469123
CEL_142,-0.5,2,noise,A_19,B_7,A_19,A,1,1054.815217
CEL_142,-0.5,2,noise,A_7,B_3,A_7,A,1,516.7942983
CEL_142,-0.5,2,noise,A_17,A_17,B_13,A,1,478.260271
CEL_142,-0.5,2,noise,A_14,B_3,A_14,A,1,614.3652436
CEL_142,-0.5,2,noise,B_5,A_15,B_5,B,1,1465.485376
CEL_142,-0.5,2,noise,A_6,A_6,B_12,A,1,574.9468007
CEL_142,-0.5,2,noise,B_3,B_3,A_15,B,1,545.647125
CEL_142,-0.5,2,noise,A_15,B_2,A_15,A,1,851.580105
CEL_142,-0.5,2,noise,A_24,B_14,A_24,A,1,873.9340915
CEL_142,-0.5,2,noise,B_14,B_14,A_15,B,1,819.4424883
CEL_142,-0.5,2,noise,A_14,A_14,B_9,A,1,732.0757748
CEL_142,-0.5,2,noise,A_7,A_7,B_13,A,1,1236.944063
CEL_142,-0.5,2,noise,B_3,B_3,A_9,B,1,441.9989015
CEL_142,-0.5,2,noise,B_2,B_2,A_3,B,1,472.3007872
CEL_142,-0.5,2,noise,B_12,A_9,B_12,B,1,583.1952668
CEL_142,-0.5,2,noise,B_3,B_3,A_17,B,1,900.0619699
CEL_142,-0.5,2,noise,B_13,B_13,A_6,B,1,753.4544393
CEL_142,-0.5,2,noise,A_9,A_9,B_7,A,1,666.8565883
CEL_142,-0.5,2,noise,A_19,A_19,B_6,A,1,720.5902124
CEL_142,-0.5,2,noise,A_6,A_6,B_7,A,1,721.6596417
CEL_142,-0.5,2,noise,A_15,B_6,A_15,A,1,874.0490049
CEL_142,-0.5,2,noise,A_19,A_19,B_13,A,1,703.1637311
CEL_142,-0.5,2,noise,B_5,A_17,B_5,B,1,629.1224724
CEL_142,-0.5,2,noise,A_7,B_9,A_7,A,0,1770.009948
CEL_142,-0.5,2,noise,B_9,B_9,A_15,B,1,639.2767699
CEL_142,-0.5,2,noise,B_5,B_5,A_24,B,1,501.6756847
CEL_142,-0.5,2,noise,A_14,A_14,B_12,A,1,488.8799833
CEL_142,-0.5,2,noise,A_24,A_24,B_9,A,1,517.9712786
CEL_142,-0.5,2,noise,A_15,B_13,A_15,A,1,906.7592672
CEL_142,-0.5,2,noise,A_9,A_9,B_9,A,1,520.1290229
